event_id,state_reconstruction_status,replacement_status,sufficiency_status,included_in_lower,included_in_realistic,not_counted_reason
program_completion_stable_codex-event-98403,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-98942,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-98943,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-98993,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-99575,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-99615,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-99885,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-99886,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-99887,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-99888,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-99903,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-99966,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-99996,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100019,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-100161,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100162,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100261,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100276,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100311,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100360,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100392,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100410,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100442,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100475,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100482,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100496,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100560,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100637,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-100826,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-101036,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-101084,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-101652,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102021,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102380,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102574,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102606,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102640,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102889,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102946,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-102973,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-103912,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-103913,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-103925,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104069,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104087,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104138,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104139,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104140,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104165,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104182,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104669,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104672,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104764,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104921,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104922,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104923,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-104933,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105058,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105313,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105479,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105492,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105546,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105627,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105873,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105874,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-105875,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106004,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106063,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106212,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106218,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106304,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106345,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106346,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106518,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106576,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106602,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106608,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106659,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106694,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106695,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106909,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106917,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-106923,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107013,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107046,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107107,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107120,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-107148,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-107149,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107184,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107185,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107322,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107353,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107364,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107452,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107454,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107494,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107495,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107510,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107839,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107915,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107921,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107927,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107935,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107936,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107937,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-107941,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-108006,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-108013,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-108024,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-108062,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
